495, 3.0220
399, 3.6870
2132, 3.9270
7380, 3.2250
6802, 3.4180
4261, 3.6330
498, 4.2040
3520, 4.3130
8130, 2.6360
7184, 2.8980
6765, 4.1530
5548, 3.8070
3000, 3.6000
6005, 4.4580
6636, 4.6000
8012, 4.6000
1814, 4.6000
3285, 4.0800
9242, 4.4840
693, 4.6000
9448, 4.3560
6959, 4.6000
1955, 4.3130
7651, 3.2980
9332, 4.6000
4067, 3.8330
7204, 3.5200
4722, 4.6000
5017, 3.0650
6653, 4.1530
6676, 2.9930
2792, 3.9780
6877, 3.9930
8611, 3.0150
7745, 3.8470
9640, 4.0360
9465, 4.6000
9856, 4.3890
1187, 2.1890
3757, 1.6690
681, 4.3050
4750, 4.4110
3687, 1.5000
4358, 4.2730
5530, 4.0000
3533, 4.2620
9374, 2.8360
9299, 4.6000
5048, 4.6000
9701, 4.6000
9291, 3.8470
8392, 4.6000
5138, 3.7240
7068, 4.1090
4380, 4.2800
5892, 4.3890
2888, 4.6000
1683, 4.6000
3006, 3.9600
7537, 2.9820
4167, 4.3420
5894, 4.2650
4300, 4.0070
6796, 4.6000
4504, 4.6000
4917, 2.0150
9334, 3.7530
6147, 2.8980
9839, 4.6000
2236, 4.6000
5286, 4.6000
7124, 3.8980
4610, 4.6000
4228, 3.9050
8086, 3.9490
6769, 4.3450
8419, 3.4220
4699, 3.6440
3959, 3.7160
8232, 2.7090
4320, 4.6000
4459, 4.6000
6833, 4.6000
487, 4.6000
6017, 4.6000
3727, 3.8690
2315, 3.5490
2566, 2.8620
6820, 3.0290
7493, 4.2580
8817, 4.6000
8758, 4.2840
7830, 4.6000
8153, 3.7310
313, 4.2840
5826, 2.8550
6225, 3.9640
6158, 4.0510
3361, 4.2950
9549, 4.0290
2602, 2.6440
8132, 4.2980
2507, 4.6000
9206, 3.2040
8120, 4.6000
8558, 3.4580
3136, 3.9640
8760, 4.6000
1726, 3.8690
6496, 3.2760
5091, 3.8620
554, 4.2550
3747, 2.4400
1354, 4.6000
7991, 1.8910
1702, 4.6000
494, 3.8760
534, 4.6000
8184, 2.1050
4408, 3.2840
7834, 3.6580
7740, 2.4650
7604, 3.5640
5256, 4.6000
8724, 4.6000
7559, 4.6000
6130, 3.8620
2020, 4.1200
2938, 3.7750
9124, 4.6000
4044, 4.2730
7635, 4.4470
9198, 4.3890
5621, 4.6000
5259, 3.8620
7439, 4.6000
2081, 4.6000
5274, 4.6000
1965, 4.0360
5685, 3.6510
3080, 4.6000
4264, 4.6000
6453, 4.4760
7721, 2.2360
7188, 4.3780
2892, 4.6000
7843, 3.5050
6477, 1.5000
4869, 4.6000
9517, 4.6000
4568, 4.3750
6322, 3.7020
1948, 4.6000
783, 4.6000
9217, 4.2910
6115, 4.4620
3381, 4.6000
3152, 3.9050
3088, 4.1200
4781, 4.6000
5622, 4.6000
6003, 4.6000
1526, 4.6000
7084, 2.3270
4967, 3.3600
6267, 4.0220
6532, 4.6000
100, 4.6000
751, 4.4040
7731, 3.9420
3874, 3.7050
6749, 3.8510
3506, 2.1850
8982, 4.6000
724, 3.2650
4082, 4.6000
6320, 3.5640
4340, 3.7380
3304, 4.6000
9422, 2.4330
9039, 4.6000
5144, 4.6000
4094, 3.9420
160, 4.1710
5387, 2.6250
7772, 4.1820
1273, 4.6000
9568, 3.8330
9023, 4.3380
5198, 1.8220
6939, 2.4620
2196, 4.3890
4343, 4.2180
2937, 2.6360
2832, 4.4360
8781, 2.9020
8504, 4.3530
6224, 4.6000
1829, 2.1200
1996, 4.2330
1668, 2.5530
8809, 4.1350
6014, 4.4760
4453, 4.6000
8259, 4.6000
5600, 3.1960
5389, 4.0800
5152, 4.1600
8588, 3.3560
8934, 4.1530
6368, 4.6000
7570, 3.8110
3291, 3.9850
454, 4.6000
896, 4.0510
2514, 4.2760
1462, 3.2400
915, 4.0440
8599, 2.4470
4207, 3.3780
1906, 2.7050
4539, 4.4650
4603, 1.8440
6184, 3.9750
2855, 4.1240
6975, 4.2580
5915, 4.2800
6677, 2.0040
6696, 3.8330
5391, 4.6000
9114, 3.8910
1763, 3.5780
1835, 4.0730
1781, 3.2250
3332, 4.2730
5658, 4.0250
3883, 3.6440
5797, 4.6000
845, 1.8580
98, 4.0840
1916, 1.9020
5668, 3.1640
4019, 4.6000
1214, 3.3600
3272, 4.2910
5753, 4.2440
4446, 4.6000
5296, 3.0910
7736, 3.0220
5102, 3.3710
2381, 4.4760
6008, 4.1090
1503, 4.6000
1176, 2.4290
9745, 4.6000
3795, 4.6000
5480, 3.2040
2924, 4.6000
9370, 4.6000
8218, 4.1020
1733, 3.2950
3591, 4.0760
6752, 2.7560
9240, 2.6440
3967, 4.3420
3726, 3.3960
3236, 3.7960
8808, 4.6000
7520, 4.4870
151, 3.6730
5222, 3.2760
8819, 3.9780
2164, 3.9310
9252, 4.6000
5136, 3.4180
6661, 4.1820
7394, 4.6000
3380, 2.3560
1480, 4.4180
8886, 4.0150
9065, 2.6220
3815, 4.2040
3677, 4.4000
922, 3.5640
9058, 4.6000
918, 4.4760
4633, 3.9600
564, 3.2400
5556, 2.2150
7024, 4.4110
1174, 3.6510
8792, 4.0730
619, 3.5640
3532, 4.0440
4961, 4.2910
8864, 4.6000
8179, 4.2650
3359, 4.6000
7802, 4.6000
2705, 4.6000
2385, 4.6000
3788, 4.6000
3483, 2.5490
3760, 4.6000
3972, 3.6360
8821, 1.9450
6327, 4.2510
567, 4.0800
7312, 4.0360
136, 4.1240
513, 4.6000
3294, 2.5890
5510, 2.9930
9960, 4.0000
187, 2.7670
2743, 3.6730
7014, 3.5640
8888, 1.8800
9146, 4.6000
9035, 4.4870
1647, 4.1020
8160, 4.2730
9051, 4.6000
1953, 3.8180
7441, 3.5350
2817, 3.5560
8284, 1.5890
8948, 4.0650
7102, 3.2620
1807, 2.4110
4849, 4.6000
5887, 4.6000
3968, 4.1530
9698, 4.6000
1791, 2.7090
6214, 1.5000
9214, 4.1820
3857, 4.1420
6702, 4.4110
5394, 4.6000
5866, 3.8440
4769, 4.3130
467, 4.2910
5546, 4.6000
459, 4.3710
7288, 3.5050
1108, 4.4400
2521, 3.5710
9416, 2.4730
559, 3.8180
5818, 4.3530
1589, 4.6000
7069, 4.6000
9424, 3.2330
9509, 4.2650
2540, 3.8690
2826, 3.0330
6021, 4.4360
2181, 3.4650
7708, 3.7240
6110, 4.0440
144, 2.5600
2240, 4.6000
8810, 3.3020
4371, 4.6000
719, 2.5020
6057, 3.3310
771, 2.5380
3899, 4.6000
943, 2.8400
7153, 4.3640
506, 3.5200
8115, 3.3050
8261, 4.6000
6114, 3.6510
7420, 4.2250
9200, 4.6000
7718, 4.6000
7347, 2.5530
7911, 4.6000
5335, 4.3930
1842, 4.6000
279, 4.2250
577, 4.6000
7754, 4.6000
6020, 4.0650
3559, 3.4910
7031, 4.6000
8701, 3.1380
3674, 4.2650
3065, 2.6290
7669, 4.6000
3009, 2.6360
5509, 2.4070
2116, 2.4950
3242, 4.6000
8370, 3.8550
2210, 4.6000
8883, 3.6000
9916, 4.6000
1869, 4.6000
5876, 4.1450
4623, 3.4620
9922, 2.1710
5846, 4.6000
1040, 4.2730
5147, 4.6000
2379, 4.6000
4360, 3.7160
9074, 4.6000
3437, 2.6950
9822, 4.6000
3030, 4.6000
7805, 4.4620
9016, 4.6000
3531, 2.0760
1528, 3.2440
9361, 2.0220
2296, 2.0870
8102, 2.7780
8593, 3.8980
698, 3.1240
6332, 4.3640
706, 3.8550
7150, 2.4650
3125, 3.7090
1204, 4.0690
6082, 3.3200
8884, 4.2000
904, 4.6000
2335, 4.2650
873, 3.2620
8958, 4.2290
900, 3.3750
8983, 3.2150
6508, 4.6000
8899, 4.3960
1294, 3.4620
6781, 4.6000
6249, 4.6000
1392, 3.1240
6471, 3.5420
1437, 3.8910
5934, 4.4950
7618, 4.4840
7656, 3.3380
9628, 3.5820
5227, 4.4290
3827, 3.0330
2828, 4.2510
1028, 4.6000
6736, 3.8550
458, 3.0580
4660, 3.3160
8018, 4.6000
1572, 4.6000
1110, 3.8000
1178, 3.9820
6053, 3.2550
2282, 4.6000
5350, 4.0950
9816, 4.6000
6137, 3.4730
5526, 3.6620
5735, 4.0220
1125, 4.3890
4364, 3.9020
2993, 4.6000
9642, 4.4910
8600, 4.6000
5673, 3.6400
14, 4.6000
8841, 3.2950
19, 3.3960
1706, 2.6800
2741, 3.2180
4260, 2.8950
339, 2.7850
4073, 3.2690
5237, 4.6000
6745, 4.6000
8269, 3.4510
5559, 2.0980
9463, 4.3160
1315, 3.9130
7724, 4.2360
2229, 4.1380
2199, 4.6000
7482, 3.8980
6634, 3.1750
4816, 4.6000
2222, 4.0730
18, 4.6000
4394, 1.9450
2234, 4.6000
3942, 4.6000
7963, 4.3160
5981, 4.6000
3141, 4.6000
474, 4.1960
3781, 4.6000
8040, 3.4110
8402, 4.4580
7538, 4.6000
4302, 4.4250
9590, 4.0870
9656, 4.6000
3999, 2.5530
7501, 4.6000
9750, 3.6220
3434, 4.6000
516, 4.6000
6627, 2.6580
715, 1.7130
3205, 3.8110
6751, 4.6000
7243, 2.6440
7161, 4.6000
1075, 4.0580
2002, 4.3200
4374, 3.8290
7023, 4.6000
7510, 3.7750
3717, 1.6330
3775, 3.9200
2508, 2.6910
5954, 3.9560
7939, 3.9890
4065, 3.3850
4771, 4.2290
1355, 4.2040
37, 4.6000
2485, 4.1020
7926, 4.4840
71, 4.6000
5318, 3.1850
4345, 4.2650
1335, 3.8550
8913, 2.7820
1097, 4.6000
4655, 3.7600
8645, 4.4330
9371, 4.2650
3676, 4.2250
8936, 4.1380
9305, 3.2550
5920, 4.6000
6994, 4.4550
9475, 3.7930
6545, 4.2510
8562, 4.6000
7779, 4.4690
8053, 3.9050
29, 4.3640
8157, 4.2760
8791, 4.6000
2556, 2.8650
8639, 4.6000
3078, 3.4730
8474, 3.4440
4618, 4.2690
4192, 4.2250
3215, 3.5350
7187, 4.0870
4436, 3.9890
4687, 2.8690
2916, 4.6000
6561, 4.4470
5712, 4.0800
9385, 3.9420
4652, 3.7670
8273, 4.6000
5688, 4.0180
602, 3.0580
7021, 2.4110
6714, 1.5000
6601, 4.6000
8072, 3.4220
3945, 4.6000
3850, 3.1710
4060, 1.9490
2565, 3.6290
9425, 2.8950
4756, 4.6000
1630, 3.8950
5694, 1.6620
9008, 4.1600
6852, 3.0550
23, 4.6000
4644, 4.1710
1611, 3.2110
6269, 3.9780
8181, 4.3780
5117, 4.6000
9713, 4.6000
8969, 4.2360
9712, 4.6000
4899, 3.4580
9077, 3.7820
7273, 4.6000
1091, 4.6000
360, 2.9270
3317, 2.2510
9034, 4.6000
7137, 2.6220
8557, 4.4110
5218, 3.7670
2663, 2.8620
4356, 3.4250
34, 4.4980
7872, 3.1640
4996, 1.5000
5317, 3.9350
5058, 3.8730
5967, 2.4620
1175, 3.2870
3316, 3.7670
8780, 4.2330
7209, 4.6000
2469, 3.6070
6424, 3.5560
665, 4.0840
1846, 2.7020
8069, 2.0250
8209, 3.8620
1656, 4.6000
8093, 3.9930
6759, 4.6000
9309, 2.2950
8824, 3.3050
4948, 4.4180
1775, 4.6000
5575, 2.6150
9279, 4.6000
521, 4.6000
392, 2.2290
8836, 3.5380
3343, 4.6000
2908, 4.3640
7036, 2.9160
2038, 4.6000
8907, 4.3200
7451, 1.9450
785, 3.9780
6844, 1.8870
7354, 4.4980
5115, 4.6000
8507, 4.6000
5718, 4.4290
933, 4.3490
1699, 3.6580
7152, 4.3750
1395, 3.8550
8858, 4.3750
9234, 4.1600
3667, 3.6330
8916, 3.0250
2543, 2.4550
1785, 3.1450
8378, 2.3020
4543, 4.1750
1819, 2.8150
3143, 4.6000
76, 3.9820
5891, 2.1200
3752, 3.8110
2854, 4.6000
793, 4.6000
3023, 4.6000
6067, 4.6000
3428, 2.5780
5203, 4.2290
6476, 3.3710
3814, 4.0070
6920, 4.6000
9429, 2.7160
3989, 2.5960
6565, 2.7530
1721, 4.6000
6346, 1.5020
8681, 3.8110
9460, 4.6000
3061, 3.8870
283, 3.4910
2629, 4.4150
4181, 4.3240
9268, 3.1820
6409, 2.3380
1133, 2.9380
138, 3.8290
2746, 4.3960
3911, 2.6840
3390, 4.1670
2436, 4.3020
8707, 3.1850
1506, 3.6360
4022, 2.9820
6381, 3.2510
1878, 4.6000
306, 4.2840
8192, 3.5450
8189, 4.3930
2319, 2.9310
9867, 4.6000
7352, 4.4180
6151, 3.3090
438, 1.8440
4505, 2.2840
5422, 4.6000
4412, 2.8150
4990, 3.2330
1334, 1.5960
6043, 2.7420
2948, 1.8440
9223, 3.0910
9519, 4.1160
8540, 4.1960
8191, 4.4110
2770, 3.3780
9766, 3.5670
1494, 4.6000
6016, 2.7240
6386, 4.6000
4311, 4.4400
8584, 3.8330
7176, 4.0290
4821, 3.0690
9553, 4.6000
4993, 4.6000
9185, 2.2760
4939, 2.8550
8022, 4.6000
6846, 4.3820
6840, 2.1670
4288, 4.3130
8838, 4.4470
70, 4.6000
4632, 2.9240
4532, 2.3890
7831, 4.2470
1111, 4.4760
7818, 4.3750
368, 4.1350
8848, 1.7050
2800, 4.6000
3252, 4.1530
576, 3.7310
334, 4.6000
2039, 4.6000
4999, 4.3640
2921, 4.6000
3847, 4.6000
2200, 4.6000
7748, 4.6000
7215, 4.0220
7657, 3.9490
7956, 1.9600
2956, 1.9530
4511, 3.6580
1714, 3.8690
6121, 4.1560
6514, 2.2070
7434, 4.6000
5089, 3.3090
240, 1.8000
7289, 3.9850
4514, 4.3560
7351, 2.0040
9360, 3.8800
5356, 2.6980
2072, 4.6000
6826, 3.8760
6998, 2.2440
3077, 3.4400
909, 3.6620
1712, 4.1160
7259, 4.0290
5010, 4.6000
1106, 4.6000
2367, 3.7090
3176, 3.3090
2136, 2.8840
7684, 2.2760
2955, 3.6910
9405, 4.6000
1693, 2.5710
9577, 4.0360
3684, 3.2910
6604, 4.6000
2960, 2.1090
4220, 3.7050
5433, 3.0910
9837, 4.6000
1323, 3.6510
9575, 4.1270
2382, 4.2360
1548, 3.5270
1534, 4.2290
6263, 4.6000
1230, 4.6000
4619, 3.2620
6300, 3.0550
4519, 3.7200
4155, 3.4250
6936, 1.9820
1047, 4.6000
8017, 3.5530
5341, 3.2070
9543, 4.6000
16, 2.1640
9396, 3.8690
4245, 4.6000
8265, 3.8180
2620, 3.0040
6315, 4.6000
1071, 4.1310
5662, 3.0330
7545, 4.4650
8994, 3.9420
255, 4.6000
8517, 4.1780
8065, 4.4550
8089, 4.3420
3796, 4.2360
3702, 3.8870
3984, 4.1820
2995, 4.6000
4157, 4.4290
8797, 4.6000
4018, 4.3890
7255, 4.6000
928, 4.6000
2900, 4.6000
3057, 4.4510
8585, 4.2250
2923, 3.6950
9719, 4.6000
9481, 2.7450
2579, 4.6000
505, 4.6000
9882, 2.9350
7140, 2.9380
5572, 4.6000
9221, 2.0360
2671, 2.6290
397, 4.1270
1402, 4.6000
4767, 1.9750
223, 4.6000
7918, 1.8870
8235, 4.1200
3256, 4.6000
2690, 3.3050
7820, 4.3560
8993, 4.0580
9583, 3.7820
5864, 4.3050
149, 2.2070
8491, 4.6000
1497, 4.6000
6619, 2.6840
6093, 3.5200
6444, 4.3670
3116, 4.4250
1862, 4.6000
1024, 3.9750
5021, 2.5890
1404, 4.2910
4352, 2.3780
7236, 3.5380
5354, 4.4000
4268, 2.8980
2480, 4.1450
5888, 4.3420
8024, 3.4980
5052, 4.3600
7716, 3.8070
5737, 4.2950
634, 3.9560
8358, 4.1530
5877, 3.6800
7811, 3.7530
8617, 4.6000
8228, 2.7240
4806, 3.8620
4971, 3.3820
3863, 4.6000
3569, 3.5350
1511, 4.6000
7178, 2.9820
9962, 3.0180
260, 4.6000
2291, 3.9780
5750, 4.0440
961, 2.2800
8212, 4.1750
5904, 2.8290
5980, 4.4470
2895, 4.4470
2062, 3.4840
4969, 4.6000
8816, 3.3890
4, 4.6000
3700, 3.3890
9523, 4.3270
8887, 4.3890
2968, 3.2360
4020, 3.9350
3214, 4.0580
3385, 4.2330
6663, 3.5750
5555, 4.6000
2193, 4.2760
6843, 4.6000
2120, 3.7020
91, 2.9380
8222, 4.2180
5993, 3.8730
2970, 4.3600
9754, 4.6000
2812, 4.6000
8201, 2.1050
8695, 4.1380
6614, 4.0290
6521, 3.4150
4777, 1.7560
6647, 2.6690
5529, 3.0330
7765, 3.4870
9444, 3.2910
7118, 4.2730
5383, 3.7780
6693, 2.7160
7946, 4.6000
5908, 4.6000
6162, 2.8760
4323, 4.0330
395, 2.1640
7052, 4.6000
7469, 4.6000
4088, 3.4690
4753, 4.3240
8482, 4.4220
6762, 3.4690
3286, 4.6000
4460, 4.2580
5174, 3.2800
4893, 4.2950
9310, 4.4000
4496, 4.2980
617, 3.5050
9741, 3.0330
3383, 3.3560
9716, 4.0870
8923, 4.6000
4664, 4.6000
5878, 4.6000
4586, 2.8040
7320, 3.6800
7516, 4.2910
2051, 4.3130
1329, 4.3020
1103, 4.6000
5264, 3.0690
569, 2.2400
7239, 4.1450
3550, 4.3530
7022, 4.2180
3834, 3.8550
9928, 3.2470
5392, 3.9240
5569, 4.2110
8690, 3.0800
8875, 4.6000
9086, 3.7640
2559, 4.6000
6481, 4.1530
7207, 4.6000
400, 4.2110
1901, 4.6000
5931, 4.6000
5773, 4.6000
5207, 4.0400
5009, 4.6000
1978, 4.6000
558, 4.6000
924, 4.3240
2767, 4.6000
9666, 3.8910
2847, 4.6000
2452, 3.4040
5037, 3.2330
1247, 4.0730
4631, 2.4400
6285, 2.0250
7564, 2.0620
9297, 2.4510
2759, 3.4950
7881, 4.6000
6910, 4.0580
3872, 3.5200
4812, 4.3850
3664, 3.5640
8721, 4.0220
8737, 4.6000
8187, 4.6000
670, 3.7090
4154, 3.7160
3565, 4.6000
1749, 4.6000
206, 4.6000
8250, 4.6000
3202, 4.3240
7644, 4.0840
970, 4.6000
9166, 4.6000
5674, 4.1200
8282, 4.6000
8064, 3.8360
6934, 4.6000
3239, 3.7600
9036, 4.6000
841, 4.0870
9195, 3.9960
7861, 3.7090
59, 4.3200
239, 4.6000
2045, 4.2730
4654, 4.1450
6761, 2.8290
5782, 4.1750
512, 4.6000
1853, 3.9820
1137, 4.6000
8591, 4.6000
9613, 4.6000
3210, 4.6000
2077, 3.4800
9359, 4.1530
6893, 3.3560
6350, 4.2980
3824, 3.6950
8133, 3.8400
1933, 3.7780
7795, 3.4330
3278, 2.8510
4119, 2.9240
5181, 3.4950
256, 4.4840
7876, 3.9930
1296, 3.1780
2035, 3.3050
5549, 2.3130
7461, 4.0000
4128, 2.3420
7854, 4.2550
8725, 2.0910
9927, 4.2910
4166, 2.7050
6777, 3.5270
5366, 3.0980
629, 4.6000
5881, 4.6000
7059, 4.0180
7071, 3.9780
3349, 4.3600
4016, 3.1050
4667, 4.2110
6429, 4.6000
1360, 4.4040
9487, 3.8910
7447, 4.4110
8051, 2.1960
4547, 4.4980
4711, 3.3020
1445, 4.2910
4530, 4.6000
4226, 4.4620
4427, 2.9160
8955, 3.9450
936, 3.2440
3105, 4.6000
2232, 2.4250
5958, 3.6650
8043, 3.6870
3587, 3.4690
3832, 3.9090
7622, 4.6000
197, 1.6870
2254, 4.6000
3140, 3.9640
3068, 3.4070
9080, 4.6000
6587, 3.9930
1194, 4.4580
3969, 4.0440
5492, 1.8220
2363, 4.0760
7149, 4.0980
9552, 4.6000
9346, 4.0110
6033, 3.7310
662, 3.8330
3166, 4.6000
3310, 4.6000
8425, 4.0730
3743, 4.6000
8082, 4.0330
2688, 4.6000
8421, 4.3020
6698, 1.9310
1087, 4.6000
5588, 2.6110
2529, 3.2070
353, 4.6000
3861, 4.2040
868, 3.0360
6997, 2.7600
8942, 3.5560
8173, 4.3020
9689, 4.3930
8874, 3.6800
5777, 4.6000
6867, 3.0180
2813, 4.3130
6340, 4.0440
6091, 4.6000
7800, 4.6000
2575, 4.6000
818, 4.3820
4050, 4.1160
6051, 3.8110
1962, 4.2980
511, 3.4910
443, 4.1560
3630, 3.3160
5520, 3.1020
8285, 3.5670
3647, 4.2070
2757, 4.1960
4029, 3.4950
5488, 4.3780
129, 3.3050
445, 3.5960
9942, 3.7820
4668, 4.6000
6441, 4.6000
7026, 4.6000
1144, 2.4330
8746, 3.5710
6906, 4.1350
8878, 4.6000
6502, 4.4070
1515, 4.6000
2987, 4.6000
633, 4.6000
5238, 3.6510
1741, 3.1890
7194, 3.9530
7842, 2.1200
7728, 4.6000
1927, 4.6000
8236, 1.7560
7251, 3.1380
1153, 3.3820
2926, 3.8550
5635, 4.6000
5384, 4.6000
7220, 4.6000
77, 4.4910
2086, 4.1420
9254, 3.8040
2982, 4.1020
7968, 3.8980
6776, 4.6000
4515, 4.1670
1422, 2.2290
3104, 3.8760
1039, 4.4980
9094, 2.7670
553, 3.9710
9007, 1.5310
8140, 4.6000
3102, 4.0070
3583, 4.2580
1226, 4.6000
10000, 4.3780
7888, 2.6150
6363, 2.4150
1150, 4.4980
5004, 4.0510
6065, 3.5420
8220, 3.5420
8168, 4.0510
3960, 3.5200
9366, 4.2070
4636, 2.2290
9987, 3.9450
8546, 3.6730
5018, 4.6000
4376, 4.3930
6330, 3.7380
8442, 3.0250
6841, 4.0150
6031, 4.6000
1674, 4.6000
4305, 4.6000
5408, 4.4360
6697, 3.8980
7767, 4.3450
9868, 4.6000
6613, 3.6800
6632, 4.2840
1516, 3.6290
3652, 4.6000
8139, 4.6000
5663, 3.7160
3836, 4.6000
5714, 3.3020
8551, 4.6000
4751, 4.1240
2176, 2.5270
838, 3.8550
5210, 3.4840
2025, 4.0510
8970, 3.8330
232, 3.8330
6812, 3.7890
7035, 4.1130
9805, 4.6000
3558, 4.3490
4706, 3.9130
5538, 3.6870
8110, 1.9670
7934, 3.9780
5820, 4.6000
5023, 4.3750
3873, 3.7020
8351, 3.8910
2958, 3.4330
7457, 4.1450
2848, 4.6000
7775, 3.5930
5402, 4.3270
7761, 4.6000
351, 4.0360
226, 3.0150
7450, 1.9240
8300, 4.6000
3027, 4.0150
8787, 3.1530
8741, 3.5050
1803, 3.1270
4277, 3.0290
7120, 3.8620
691, 2.5050
54, 3.2950
7524, 2.7130
6964, 4.4150
996, 1.9200
652, 4.6000
1449, 3.3050
5346, 3.9350
5327, 4.3200
6536, 4.6000
6002, 4.4110
5255, 2.5130
2311, 4.6000
2406, 3.5750
3561, 4.6000
9991, 3.7750
4743, 2.8000
7584, 4.4150
9836, 4.6000
5637, 4.6000
9215, 4.2040
3668, 3.1930
2114, 2.4840
9696, 3.6800
6703, 3.8040
6908, 4.1890
9432, 4.0580
1979, 3.3020
7631, 4.6000
3946, 3.2000
3578, 4.0220
2581, 4.0800
8786, 4.2470
5805, 4.4110
6992, 4.6000
5855, 3.4330
3347, 2.4910
3018, 4.2760
932, 4.2070
7253, 4.6000
761, 3.2730
5348, 4.6000
4465, 3.3200
6487, 4.4070
8258, 4.1350
6418, 4.3820
3870, 4.6000
396, 2.3820
8055, 4.3960
5570, 3.4550
8473, 3.8150
1312, 4.6000
1252, 3.5420
9571, 4.6000
8431, 3.4440
4819, 4.6000
354, 4.6000
7091, 3.9930
4614, 4.6000
4952, 4.2580
9235, 3.5600
9797, 3.9350
1362, 4.1850
4798, 3.6000
8357, 4.6000
2226, 3.7380
4063, 4.6000
6201, 4.2760
6223, 2.8690
4592, 4.6000
1769, 4.6000
7144, 3.7240
3038, 2.5020
2274, 4.1750
8956, 2.2220
2460, 3.5380
2249, 4.3380
8620, 2.0870
9603, 4.4760
4671, 2.4470
7549, 4.4290
6845, 4.1600
7629, 3.7890
2408, 4.1930
1512, 3.8440
8444, 2.0840
7569, 3.4910
1977, 2.7640
5083, 2.2840
4830, 3.3130
352, 3.5930
3436, 3.9670
7696, 3.1820
4296, 2.6690
4947, 4.2760
3, 4.6000
3777, 4.6000
1529, 3.9350
130, 3.7600
5450, 4.3750
842, 3.3050
4298, 4.6000
7993, 4.1270
6853, 4.6000
9537, 2.6840
1876, 2.1930
8601, 3.7750
5460, 4.3850
653, 4.6000
214, 3.7600
117, 2.5780
9452, 4.0650
2353, 4.6000
2300, 4.2620
7246, 4.3160
8647, 4.6000
4454, 2.6840
6379, 4.1200
9138, 1.7560
230, 4.6000
4214, 3.7160
1969, 4.6000
6510, 4.0760
6255, 3.4250
1981, 4.6000
8485, 4.1450
4560, 4.6000
5961, 1.8580
7008, 4.6000
4318, 4.6000
8644, 3.0360
5682, 4.6000
7848, 4.4910
5167, 4.6000
2678, 3.5850
3670, 3.7160
6857, 1.7850
6969, 1.7020
89, 4.6000
6123, 4.2510
5149, 4.6000
1054, 2.3090
5631, 2.7310
9130, 4.3850
1797, 3.9090
4399, 4.2580
5901, 3.2580
4615, 4.6000
2183, 4.3490
2651, 4.4510
9989, 4.6000
557, 3.3090
3312, 4.2760
3360, 4.2690
4785, 4.3960
1561, 4.0000
7712, 4.0910
5564, 4.6000
8862, 2.9890
2984, 3.3450
2594, 4.2550
3772, 3.9270
3852, 3.1270
6815, 4.6000
9246, 2.6870
7913, 4.0800
5426, 3.7350
2536, 4.3380
485, 4.6000
3070, 4.6000
3319, 4.6000
8962, 3.4400
1971, 3.1240
9403, 1.8360
3112, 3.4400
8906, 4.4620
1812, 4.6000
8412, 3.8330
135, 4.1530
6821, 3.3420
413, 2.9820
5974, 4.6000
9776, 3.7750
422, 4.6000
1411, 2.9380
7212, 3.8040
2220, 4.1960
6874, 4.0070
3338, 4.6000
7799, 3.5270
7027, 4.6000
